date,ticker,open,high,low,close,volume
2020-02-27,MATIC,0.0183033685,0.0198636499,0.0176284369,0.0196049089,34225312.38
2020-02-28,MATIC,0.0195917018,0.0202555302,0.0181371544,0.0200270407,36051258.75
2020-02-29,MATIC,0.0199920133,0.0211965324,0.0198871799,0.0203408894,33626111.7
2020-03-01,MATIC,0.0203350465,0.0209950076,0.0189383441,0.0194507082,30575269.97
2020-03-02,MATIC,0.0194514843,0.0215612759,0.0190513436,0.0212320541,32571593.88
2020-03-03,MATIC,0.0212318915,0.0240062404,0.0205475943,0.0234755469,54365941.06
2020-03-04,MATIC,0.0234627227,0.0271876745,0.0234627227,0.0250797311,99055705.16
2020-03-05,MATIC,0.0251392762,0.0280479928,0.0250398764,0.0264285853,80669085.09
2020-03-06,MATIC,0.0264824077,0.0264844335,0.024387349,0.0248442147,55758789.75
2020-03-07,MATIC,0.0248717767,0.0290879643,0.0248717767,0.0268266578,89476134.17
2020-03-08,MATIC,0.0268266578,0.0268266578,0.0214380311,0.0214925071,70312185.28
2020-03-09,MATIC,0.0213874234,0.0225540667,0.0188612061,0.0204426004,80722217.05
2020-03-10,MATIC,0.0205328983,0.0223395818,0.0199953404,0.0206182644,64735866.25
2020-03-11,MATIC,0.0206120214,0.0214823195,0.0177095554,0.0189573678,69073090.01
2020-03-12,MATIC,0.018951507,0.0191123751,0.00928283914827,0.00928283914827,54098105.19
2020-03-13,MATIC,0.00933157547657,0.0117638607,0.00701076706604,0.010745114,52858946.56
2020-03-14,MATIC,0.0107874699,0.0113619815,0.00974354570973,0.0098720666694,21143752.87
2020-03-15,MATIC,0.0098720666694,0.0111169863,0.00946490812888,0.00992583470581,21441210.73
2020-03-16,MATIC,0.00990161513379,0.00993304151421,0.00718813693317,0.00809570123674,25883801.06
2020-03-17,MATIC,0.00810945604924,0.00967885563007,0.00803373628274,0.00908894672982,23719850.52
2020-03-18,MATIC,0.00905983306627,0.00905983306627,0.00822706734207,0.00886373394212,21128019.75
2020-03-19,MATIC,0.00886373394212,0.011771438,0.00886223335109,0.0112579775,35490951.18
2020-03-20,MATIC,0.0112399922,0.0125746665,0.00991109825843,0.0108322972,33321866.29
2020-03-21,MATIC,0.0108322972,0.0120820184,0.0102872506,0.0111870016,22645061.88
2020-03-22,MATIC,0.0112040347,0.0115896689,0.0100027349,0.0100569649,15151043.86
2020-03-23,MATIC,0.0100569649,0.0111342565,0.00989282253234,0.0111164461,17378987.89
2020-03-24,MATIC,0.0110888293,0.0117493856,0.0109184056,0.0112832989,17474118.82
2020-03-25,MATIC,0.0112755245,0.0115099171,0.0108773542,0.0114448603,14043689.59
2020-03-26,MATIC,0.0114448603,0.0120726094,0.0113537353,0.0118486522,16239207.0
2020-03-27,MATIC,0.0118562376,0.0121068536,0.0109616346,0.0109889131,10624036.37
2020-03-28,MATIC,0.0110041697,0.0110041697,0.0102440067,0.0106456128,13903414.81
2020-03-29,MATIC,0.0106496218,0.0106771457,0.0100903862,0.0100938099,10487525.76
2020-03-30,MATIC,0.0100854345,0.0110152728,0.0100625636,0.0107778903,13981574.36
2020-03-31,MATIC,0.0107617543,0.0111467129,0.0107332352,0.0110432709,12447419.18
2020-04-01,MATIC,0.0110432709,0.0113425645,0.010575499,0.0112820309,18880040.7
2020-04-02,MATIC,0.0112721435,0.0119807402,0.0112330455,0.0115515584,21506144.75
2020-04-03,MATIC,0.0115582031,0.0119092776,0.0112982324,0.0115781805,15476008.54
2020-04-04,MATIC,0.0115716494,0.0117919475,0.0113950977,0.0117815058,12640058.36
2020-04-05,MATIC,0.0117566537,0.0117840931,0.011339716,0.0114535025,11575716.22
2020-04-06,MATIC,0.0114546427,0.0135036422,0.0114333189,0.0133619435,39593080.78
2020-04-07,MATIC,0.0134128766,0.0139441257,0.0127691648,0.0129057522,38946893.78
2020-04-08,MATIC,0.0129196421,0.0138685861,0.012792617,0.0137503521,28295476.01
2020-04-09,MATIC,0.0137165037,0.0139652384,0.0132340488,0.013546633,21785512.65
2020-04-10,MATIC,0.013549556,0.013549556,0.0115900197,0.0120330474,23449294.98
2020-04-11,MATIC,0.0120330474,0.0125597827,0.011867609,0.0121877988,17852262.0
2020-04-12,MATIC,0.0121718739,0.0128206986,0.0119255553,0.0123494567,15513361.67
2020-04-13,MATIC,0.0123160276,0.0123160276,0.0116186154,0.0120064678,11972523.67
2020-04-14,MATIC,0.0120128725,0.0124397981,0.0118536679,0.0121606961,17460651.14
2020-04-15,MATIC,0.0121564482,0.0123427136,0.0115891716,0.0116300346,9494489.77
2020-04-16,MATIC,0.0116429389,0.0126969627,0.0113601279,0.01264092,14329054.58
2020-04-17,MATIC,0.0126432994,0.0130605485,0.012530768,0.0128269207,12635114.83
2020-04-18,MATIC,0.0128269207,0.0134740243,0.0128230905,0.0133663367,12187452.09
2020-04-19,MATIC,0.013382976,0.0136164947,0.0129409802,0.0130110947,14623218.73
2020-04-20,MATIC,0.0129857037,0.0133666624,0.0119304202,0.0121168953,14733383.26
2020-04-21,MATIC,0.0121067586,0.0123183013,0.0118164301,0.0120702767,12623371.81
2020-04-22,MATIC,0.0120822902,0.0128261623,0.012048492,0.012798319,10658272.28
2020-04-23,MATIC,0.0127755982,0.0146767221,0.0125670215,0.0141760493,30542441.25
2020-04-24,MATIC,0.0142123271,0.0156748828,0.0142123271,0.0147879626,34720267.1
2020-04-25,MATIC,0.0147643228,0.0155435295,0.0145192756,0.0151350451,22755020.4
2020-04-26,MATIC,0.0151255084,0.0159728961,0.0150715865,0.0156179631,24748734.87
2020-04-27,MATIC,0.0156258694,0.0160250587,0.0148892763,0.0154611222,22176953.14
2020-04-28,MATIC,0.0154458315,0.0158574306,0.0151046575,0.015779089,14864636.8
2020-04-29,MATIC,0.0157943979,0.0168849589,0.0155795087,0.0165558887,36393150.96
2020-04-30,MATIC,0.016526883,0.0166718371,0.0154312221,0.0155017631,33812306.52
2020-05-01,MATIC,0.0155017631,0.0164322563,0.0154870368,0.0160217428,19121913.84
2020-05-02,MATIC,0.016020054,0.0172266085,0.0159118556,0.0169575016,21290042.0
2020-05-03,MATIC,0.0169470235,0.0180773456,0.0167477857,0.0171330609,34278241.43
2020-05-04,MATIC,0.0171253467,0.0173505071,0.0158985878,0.0170494973,30535930.57
2020-05-05,MATIC,0.0170661917,0.0172016321,0.0166020051,0.0169958817,18072578.57
2020-05-06,MATIC,0.0169483573,0.0182888771,0.0168369727,0.0172875191,28011079.06
2020-05-07,MATIC,0.0172875191,0.0178216929,0.016693927,0.0173974859,30602547.12
2020-05-08,MATIC,0.0173974859,0.0185471852,0.0171706132,0.0179326932,26484345.52
2020-05-09,MATIC,0.0179442189,0.018357334,0.0172538078,0.0173040657,21421610.06
2020-05-10,MATIC,0.017320078,0.017320078,0.0144656013,0.0153489598,40672519.82
2020-05-11,MATIC,0.0153562011,0.0155046993,0.0140365155,0.0150814438,31341457.13
2020-05-12,MATIC,0.0150675106,0.0175456035,0.014922796,0.016936549,44426864.1
2020-05-13,MATIC,0.0169175579,0.0193217167,0.016891579,0.0192397598,61969904.38
2020-05-14,MATIC,0.0192156476,0.021445239,0.018723487,0.0199325963,51457852.06
2020-05-15,MATIC,0.0199378055,0.0207560688,0.0186367073,0.0192745886,27886778.05
2020-05-16,MATIC,0.0192719173,0.0207550589,0.0185205017,0.0199776245,46649429.41
2020-05-17,MATIC,0.0200116835,0.0208681483,0.0199600313,0.0202754822,30077323.45
2020-05-18,MATIC,0.0202722908,0.0211399448,0.0202417124,0.0206393456,31372590.17
2020-05-19,MATIC,0.0206299531,0.0228028765,0.0203120712,0.0221601462,57761867.36
2020-05-20,MATIC,0.0221236475,0.0223993452,0.019964789,0.0208501211,43919536.43
2020-05-21,MATIC,0.0208805656,0.0209902867,0.0185063832,0.0193007884,42708407.56
2020-05-22,MATIC,0.0192755984,0.0210059918,0.0189991886,0.0204476852,33112597.48
2020-05-23,MATIC,0.0204316096,0.0206863231,0.0196890993,0.0201898602,24244395.43
2020-05-24,MATIC,0.0201971421,0.0217290699,0.0194687973,0.0195003515,41668091.95
2020-05-25,MATIC,0.0194341023,0.0216178297,0.0192461534,0.0212730341,45366900.04
2020-05-26,MATIC,0.0212434986,0.0266420706,0.0212434986,0.0258181167,116464074.38
2020-05-27,MATIC,0.0258181167,0.0264841004,0.0238680146,0.0243713249,108160168.79
2020-05-28,MATIC,0.0243882986,0.0266491119,0.0238948908,0.0251532456,70806388.11
2020-05-29,MATIC,0.0251401249,0.0269507441,0.0249136809,0.0259326465,62693680.86
2020-05-30,MATIC,0.0259332043,0.025956811,0.0233198425,0.0240474843,63945096.59
2020-05-31,MATIC,0.0240804155,0.0247697119,0.0198441776,0.0205245661,84351955.66
2020-06-01,MATIC,0.0203610751,0.0225818878,0.0203154603,0.0218119242,64349133.82
2020-06-02,MATIC,0.0217087577,0.0225429002,0.0201416687,0.0207812914,49591998.54
2020-06-03,MATIC,0.0207812914,0.0219625903,0.020348288,0.0216725599,30175312.67
2020-06-04,MATIC,0.0216376156,0.0221176169,0.0206776083,0.0217337831,36376128.23
2020-06-05,MATIC,0.0217337831,0.0218397579,0.0203664936,0.0206984363,29471591.78
2020-06-06,MATIC,0.0206984363,0.0210218642,0.0202146109,0.0206299487,18947269.79
2020-06-07,MATIC,0.0206299487,0.0207816589,0.0196937604,0.0203576047,22184588.57
2020-06-08,MATIC,0.0203596039,0.0207669392,0.0201783339,0.0202986143,14553847.91
2020-06-09,MATIC,0.0203313124,0.0204341937,0.0200498822,0.0202388395,13504601.87
2020-06-10,MATIC,0.0202185734,0.0218677459,0.0200628091,0.0213080418,41641607.57
2020-06-11,MATIC,0.0212815069,0.0220043,0.0194373669,0.0197230829,33031277.44
2020-06-12,MATIC,0.0197214941,0.0205646114,0.0195802851,0.0204818866,18314060.37
2020-06-13,MATIC,0.020497106,0.020758256,0.0203886711,0.0206572441,14578902.04
2020-06-14,MATIC,0.0207015079,0.0214435026,0.0203729194,0.0206460948,25603812.04
2020-06-15,MATIC,0.0206723593,0.0206723593,0.0189714806,0.0204465041,26096281.73
2020-06-16,MATIC,0.0204454549,0.0208234714,0.0201133499,0.0206041209,18213320.1
2020-06-17,MATIC,0.0206016435,0.0213138321,0.0201772421,0.0207345701,22483207.13
2020-06-18,MATIC,0.0207378015,0.0207674317,0.020227139,0.0204702274,16152913.21
2020-06-19,MATIC,0.0204753722,0.020689673,0.0199264549,0.0201068001,15884089.66
2020-06-20,MATIC,0.0201348109,0.0226260416,0.0201348109,0.0226120566,40679422.77
2020-06-21,MATIC,0.0225740847,0.0229930854,0.0212764199,0.0214060304,36652110.92
2020-06-22,MATIC,0.0213981413,0.022212366,0.0211575702,0.0220686778,28447198.3
2020-06-23,MATIC,0.0220584173,0.0229279108,0.0217294525,0.0226890402,21745075.53
2020-06-24,MATIC,0.0226952799,0.0227834926,0.0214789897,0.0223394244,25021689.13
2020-06-25,MATIC,0.0223922688,0.0223922688,0.0214102662,0.0215911858,17709010.22
2020-06-26,MATIC,0.021613609,0.0219594309,0.0207009315,0.0208083184,20663219.25
2020-06-27,MATIC,0.0208324793,0.0212688665,0.0190850195,0.0194358262,21162615.63
2020-06-28,MATIC,0.0194358262,0.0203845474,0.0182972094,0.020094423,22685628.52
2020-06-29,MATIC,0.0201026107,0.0204109444,0.0190200466,0.0196873814,22979684.39
2020-06-30,MATIC,0.0196627145,0.0198334645,0.0188574621,0.018989949,12405825.61
2020-07-01,MATIC,0.0190095676,0.0196139802,0.0185338169,0.0187314353,23734777.46
2020-07-02,MATIC,0.0187171434,0.0194037053,0.0183397694,0.0191052059,17654038.44
2020-07-03,MATIC,0.0190987592,0.0196444175,0.0187313482,0.0192302722,17181983.08
2020-07-04,MATIC,0.0192433293,0.0196199717,0.0190520314,0.0194973167,11394585.84
2020-07-05,MATIC,0.019510561,0.0196148773,0.0187795985,0.0190665279,13829915.58
2020-07-06,MATIC,0.0190665279,0.0200431324,0.0188960986,0.019929733,16348985.96
2020-07-07,MATIC,0.0199268163,0.0205165051,0.0194822179,0.020100375,21343810.59
2020-07-08,MATIC,0.02010385,0.0217722209,0.0199305299,0.0216339168,34537042.99
2020-07-09,MATIC,0.0216339168,0.0216812822,0.019895344,0.0206981775,28169883.88
2020-07-10,MATIC,0.0206981775,0.0213165157,0.0201304223,0.0211310672,22356819.48
2020-07-11,MATIC,0.0211065842,0.0214844403,0.0208029666,0.0212995845,21494393.85
2020-07-12,MATIC,0.0212979253,0.0215793085,0.0206388063,0.0211591363,11749368.43
2020-07-13,MATIC,0.0211591363,0.0237085616,0.0210882661,0.0224241019,37147531.54
2020-07-14,MATIC,0.0224241019,0.0225897589,0.0212813884,0.022288471,20292118.09
2020-07-15,MATIC,0.0223529756,0.0237642454,0.0221560954,0.0222751371,24479470.19
2020-07-16,MATIC,0.0222576881,0.0230527003,0.0204644266,0.0209254466,23420367.99
2020-07-17,MATIC,0.0208958652,0.0217750104,0.0207389466,0.0211545167,11652834.74
2020-07-18,MATIC,0.0211815161,0.0216471787,0.020763348,0.0214363831,9263882.1
2020-07-19,MATIC,0.0214950824,0.0215722286,0.0208806555,0.0212303945,10771583.72
2020-07-20,MATIC,0.021243556,0.0228147645,0.021074932,0.0215499363,24992773.69
2020-07-21,MATIC,0.0216052135,0.0219627848,0.0209506524,0.0212638983,18033494.53
2020-07-22,MATIC,0.0212650527,0.0216970998,0.0209881634,0.021239351,12160963.69
2020-07-23,MATIC,0.0212127154,0.0215585234,0.0210035547,0.0210674774,9818534.06
2020-07-24,MATIC,0.0210520212,0.0213512969,0.020332781,0.0206329337,12009307.36
2020-07-25,MATIC,0.0206434922,0.0213428585,0.0206173563,0.0208254038,10586724.07
2020-07-26,MATIC,0.0208581565,0.0213652566,0.0206324075,0.0206956588,13724140.28
2020-07-27,MATIC,0.0206942618,0.0208515089,0.0183120597,0.0198285632,31094271.42
2020-07-28,MATIC,0.0199127957,0.0210026335,0.0192445648,0.0204814044,25539919.07
2020-07-29,MATIC,0.0204880638,0.020799954,0.0201501566,0.0203814265,16119349.14
2020-07-30,MATIC,0.0203814265,0.020968117,0.0201200365,0.0204287915,14335219.96
2020-07-31,MATIC,0.0204190945,0.0207129236,0.0201169291,0.0202578047,11758447.18
2020-08-01,MATIC,0.0202578047,0.0213242811,0.0201449807,0.0209902049,16202701.75
2020-08-02,MATIC,0.0210080125,0.0213382674,0.0198835091,0.0200005816,14829361.48
2020-08-03,MATIC,0.0200005816,0.0208287593,0.019902325,0.0204592032,11728783.46
2020-08-04,MATIC,0.0204584232,0.0208925935,0.0203976933,0.0206458935,10284066.99
2020-08-05,MATIC,0.02064993,0.0219336388,0.0205441231,0.021380249,19397104.43
2020-08-06,MATIC,0.0213498923,0.022300156,0.0212385258,0.0217702094,17258891.77
2020-08-07,MATIC,0.0217668686,0.0222940182,0.0206826208,0.0213980616,13272236.78
2020-08-08,MATIC,0.0213764602,0.0229571186,0.0213102679,0.0228474177,19222402.2
2020-08-09,MATIC,0.0228713657,0.0237840337,0.0223789804,0.022778816,22917218.48
2020-08-10,MATIC,0.022778816,0.0243970722,0.0219894218,0.0243640385,31068048.17
2020-08-11,MATIC,0.0243790306,0.0262198028,0.0220793882,0.0230739697,43046295.57
2020-08-12,MATIC,0.0231159053,0.0259998538,0.0226711117,0.0255443525,30117664.17
2020-08-13,MATIC,0.0255467473,0.0289049324,0.0241944964,0.0273905447,62872391.27
2020-08-14,MATIC,0.0274329596,0.0287087176,0.0265971125,0.0281435746,35001180.74
2020-08-15,MATIC,0.0282226519,0.0323908718,0.0270300771,0.0301192736,64600573.7
2020-08-16,MATIC,0.0301293742,0.0309602372,0.0285177136,0.0301611128,35043466.94
2020-08-17,MATIC,0.0301611128,0.032038479,0.0279465781,0.0287923733,46826969.52
2020-08-18,MATIC,0.0287096908,0.0295907576,0.0259249331,0.0269711586,32349179.22
2020-08-19,MATIC,0.0269329597,0.02742065,0.0240232898,0.0248964534,32078356.2
2020-08-20,MATIC,0.0248964534,0.0269120149,0.0247296754,0.0267091381,22345286.25
2020-08-21,MATIC,0.0266800189,0.0288521734,0.0249278496,0.0249317882,29176851.03
2020-08-22,MATIC,0.0249810571,0.0264416492,0.0239363798,0.0261506715,19378252.33
2020-08-23,MATIC,0.0261551403,0.0261578944,0.024883294,0.0253080845,10582360.43
2020-08-24,MATIC,0.0253487202,0.0283250689,0.0250565816,0.027981002,26471890.84
2020-08-25,MATIC,0.0279407781,0.0281603242,0.025105653,0.025860526,20888553.77
2020-08-26,MATIC,0.0257980571,0.0274154343,0.0255932447,0.0269047082,21312800.92
2020-08-27,MATIC,0.0269188566,0.0276242013,0.0251101234,0.0257369869,18159895.45
2020-08-28,MATIC,0.0257661036,0.0271656795,0.0254744227,0.0268545526,12390939.94
2020-08-29,MATIC,0.0268624901,0.0285685659,0.0265901899,0.0276827062,18994755.75
2020-08-30,MATIC,0.027641829,0.0286638213,0.0271253942,0.0271776006,16727279.87
2020-08-31,MATIC,0.027157791,0.0275047062,0.0263553795,0.0265728864,14765320.92
2020-09-01,MATIC,0.0265670847,0.0269309424,0.0255989369,0.0256127094,19731736.79
2020-09-02,MATIC,0.0256263175,0.026012758,0.0220148063,0.0235101737,23428036.25
2020-09-03,MATIC,0.0235069501,0.0237141079,0.0188601378,0.019392567,19269777.76
2020-09-04,MATIC,0.0194506502,0.0200411357,0.0178695203,0.0194568929,20856523.06
2020-09-05,MATIC,0.019425119,0.0201351595,0.0171819288,0.0180168436,16149424.15
2020-09-06,MATIC,0.0180386024,0.0191113085,0.0172960511,0.0187874226,11566935.46
2020-09-07,MATIC,0.018804768,0.0190151742,0.0172213807,0.0188340465,11114003.36
2020-09-08,MATIC,0.0188173997,0.0191161977,0.0176883113,0.0182509264,8974661.94
2020-09-09,MATIC,0.0182667451,0.0207515359,0.018010339,0.0201523965,17283160.54
2020-09-10,MATIC,0.0201609476,0.0214631776,0.0200349425,0.0204751255,13563418.35
2020-09-11,MATIC,0.0204667265,0.021441375,0.0196587882,0.0212057325,12115050.49
2020-09-12,MATIC,0.0211957452,0.0213628506,0.0206804707,0.0209812998,9820302.43
2020-09-13,MATIC,0.0209812998,0.0212999162,0.0192278075,0.0198147073,13410049.35
2020-09-14,MATIC,0.0198018981,0.0203917826,0.0195929976,0.0201394282,10363433.87
2020-09-15,MATIC,0.0201394282,0.0215864047,0.0201143809,0.0205046252,16978486.99
2020-09-16,MATIC,0.0204911201,0.0205010641,0.0194543035,0.0198572165,12152182.37
2020-09-17,MATIC,0.0198572165,0.0205256344,0.0194354677,0.0204313563,14224676.73
2020-09-18,MATIC,0.0204313563,0.0216053583,0.0199446749,0.0210304569,17872143.87
2020-09-19,MATIC,0.0210357995,0.021582858,0.0206145436,0.0209131455,9885392.42
2020-09-20,MATIC,0.0208983263,0.02245436,0.0204488692,0.0219603559,16647626.77
2020-09-21,MATIC,0.0219554882,0.0235169141,0.0185609033,0.0189466465,28648318.6
2020-09-22,MATIC,0.0189152482,0.0197225493,0.018625741,0.0196467698,8484373.28
2020-09-23,MATIC,0.01963283,0.01985004,0.01765297,0.01770939,9911558.75
2020-09-24,MATIC,0.01774218,0.01902334,0.01733536,0.0189872,10638006.42
2020-09-25,MATIC,0.01899296,0.01938032,0.01838089,0.0191456,8791831.32
2020-09-26,MATIC,0.01917949,0.01936795,0.01868364,0.01892806,7439929.39
2020-09-27,MATIC,0.01888393,0.01915147,0.01810363,0.01873643,8813621.48
2020-09-28,MATIC,0.01873418,0.02028677,0.01870372,0.01888643,16761055.43
2020-09-29,MATIC,0.01890241,0.01995926,0.0186027,0.01967513,10834904.67
2020-09-30,MATIC,0.0196468,0.02032134,0.01911787,0.02015318,9767572.46
2020-10-01,MATIC,0.02016928,0.02046911,0.01830375,0.01897961,14776919.55
2020-10-02,MATIC,0.01898821,0.01912028,0.01756338,0.01827247,9923295.24
2020-10-03,MATIC,0.0182784,0.01879634,0.01811138,0.01855016,5534693.94
2020-10-04,MATIC,0.01852944,0.01876108,0.0183418,0.01860203,5258874.87
2020-10-05,MATIC,0.01860204,0.01899916,0.01847085,0.01884108,6023473.35
2020-10-06,MATIC,0.01883046,0.01888594,0.01703727,0.01716478,9375522.25
2020-10-07,MATIC,0.01717074,0.01756674,0.01658648,0.01695833,9249810.47
2020-10-08,MATIC,0.01700008,0.01701917,0.01555824,0.01663151,12897319.27
2020-10-09,MATIC,0.01665708,0.01755432,0.01625249,0.01709394,10117798.59
2020-10-10,MATIC,0.01709593,0.01774215,0.01701169,0.01720724,8915882.16
2020-10-11,MATIC,0.01722578,0.01806922,0.01718613,0.01785476,7229730.94
2020-10-12,MATIC,0.01781901,0.01847381,0.01775138,0.01790451,9285088.03
2020-10-13,MATIC,0.01788533,0.01797156,0.01741413,0.01769808,6904063.92
2020-10-14,MATIC,0.01768935,0.01797277,0.01708293,0.01723549,6314095.73
2020-10-15,MATIC,0.01719024,0.01747077,0.01666502,0.01719018,6683165.17
2020-10-16,MATIC,0.01718089,0.0172006,0.01610379,0.01625258,6618217.64
2020-10-17,MATIC,0.01627792,0.01679586,0.01614107,0.01674202,4856798.43
2020-10-18,MATIC,0.01673853,0.01703963,0.01654586,0.01688717,4780010.68
2020-10-19,MATIC,0.01687361,0.01692074,0.01616704,0.01620458,6508722.45
2020-10-20,MATIC,0.01624265,0.01640039,0.01545179,0.01563194,24527488.08
2020-10-21,MATIC,0.0156493,0.01679458,0.01564439,0.01638341,14525759.81
2020-10-22,MATIC,0.01638558,0.01784836,0.01615586,0.01740448,12740856.27
2020-10-23,MATIC,0.01740831,0.0175234,0.01652175,0.01704039,9430622.78
2020-10-24,MATIC,0.01704039,0.01772433,0.01685844,0.01768265,8231995.65
2020-10-25,MATIC,0.01768265,0.01789072,0.01710706,0.01716491,9757809.69
2020-10-26,MATIC,0.01716491,0.01767546,0.01617711,0.01656164,12961597.71
2020-10-27,MATIC,0.01656164,0.0166533,0.01568293,0.01579975,18131432.75
2020-10-28,MATIC,0.01579977,0.01613453,0.01489979,0.01508613,8835883.71
2020-10-29,MATIC,0.01508617,0.01540782,0.01369375,0.01387654,8853567.74
2020-10-30,MATIC,0.01387659,0.01410072,0.01300885,0.01391043,11523990.23
2020-10-31,MATIC,0.01391043,0.01417426,0.01363364,0.01372149,6032755.11
2020-11-01,MATIC,0.01372149,0.01431871,0.01365519,0.01410738,5702031.57
2020-11-02,MATIC,0.01410737,0.0144446,0.01349755,0.01368788,6228141.53
2020-11-03,MATIC,0.01368783,0.01375954,0.01261455,0.01271735,9160030.34
2020-11-04,MATIC,0.01271735,0.0127682,0.01175914,0.01225149,9060246.21
2020-11-05,MATIC,0.01225259,0.01366476,0.01216325,0.0134766,11844990.22
2020-11-06,MATIC,0.01347631,0.01585734,0.01338366,0.01550912,20995801.73
2020-11-07,MATIC,0.01550912,0.01713326,0.01394369,0.01439344,20112296.49
2020-11-08,MATIC,0.01439344,0.01622473,0.01420321,0.01573523,11777719.14
2020-11-09,MATIC,0.01573523,0.01667639,0.01540893,0.01563379,12438305.97
2020-11-10,MATIC,0.01563389,0.01750493,0.0154733,0.01731435,20802462.58
2020-11-11,MATIC,0.01731435,0.01785087,0.01656187,0.01660273,10641720.74
2020-11-12,MATIC,0.01660271,0.01734571,0.01574452,0.01586022,10853928.74
2020-11-13,MATIC,0.01586033,0.01716277,0.01577226,0.01691735,8441268.47
2020-11-14,MATIC,0.01691735,0.01693368,0.01604866,0.01675115,6054997.21
2020-11-15,MATIC,0.01675115,0.01706956,0.0159842,0.01646086,7699717.57
2020-11-16,MATIC,0.01646085,0.01684911,0.01629581,0.01660968,7058128.27
2020-11-17,MATIC,0.01676448,0.0182032,0.016657,0.01769366,17220075.01
2020-11-18,MATIC,0.01769223,0.01866818,0.01657553,0.01709345,17025859.22
2020-11-19,MATIC,0.01709364,0.01794186,0.01683194,0.01727233,11780230.82
2020-11-20,MATIC,0.01727237,0.01836177,0.01727221,0.01786993,12183599.98
2020-11-21,MATIC,0.01786993,0.01983266,0.01778016,0.01975772,19283686.8
2020-11-22,MATIC,0.01975772,0.02004075,0.01814687,0.01903587,21197850.8
2020-11-23,MATIC,0.01903588,0.02176365,0.01885715,0.02116329,25040100.28
2020-11-24,MATIC,0.02116327,0.02253125,0.02049155,0.02166362,28126148.27
2020-11-25,MATIC,0.02163742,0.02382566,0.02057352,0.02129547,24865281.2
2020-11-26,MATIC,0.02112365,0.02153157,0.01584726,0.0177797,29547199.33
2020-11-27,MATIC,0.0177987,0.01853102,0.01683647,0.01770484,9687176.22
2020-11-28,MATIC,0.01772565,0.01903102,0.01733878,0.01874988,9071347.08
2020-11-29,MATIC,0.01875361,0.01900658,0.01831297,0.01885621,9115837.96
2020-11-30,MATIC,0.01885552,0.01972281,0.01856958,0.01956298,12682600.99
2020-12-01,MATIC,0.01956762,0.02005683,0.01807604,0.01872153,14210418.88
2020-12-02,MATIC,0.01871026,0.01945189,0.01836521,0.01933362,8639244.6
2020-12-03,MATIC,0.0193339,0.02098249,0.01906185,0.02080643,14372966.66
2020-12-04,MATIC,0.02080795,0.02109171,0.0187112,0.01887123,14569072.35
2020-12-05,MATIC,0.01883517,0.01973351,0.01845305,0.01973351,9090150.22
2020-12-06,MATIC,0.0197303,0.0201508,0.01903618,0.01957154,8262857.62
2020-12-07,MATIC,0.01957167,0.01961119,0.01900756,0.0191994,5737007.36
2020-12-08,MATIC,0.01923398,0.01923398,0.017491,0.01760493,8769903.44
2020-12-09,MATIC,0.01760444,0.018193,0.01663956,0.01809287,10989601.38
2020-12-10,MATIC,0.01810445,0.01815228,0.01730136,0.01777077,9773732.82
2020-12-11,MATIC,0.01777176,0.01792915,0.01705441,0.01749841,7664230.98
2020-12-12,MATIC,0.01748145,0.01801641,0.01748145,0.01786873,6384574.63
2020-12-13,MATIC,0.01786857,0.01830218,0.01783659,0.01809945,5960268.61
2020-12-14,MATIC,0.01809918,0.01858107,0.01792862,0.01838377,6472765.22
2020-12-15,MATIC,0.0183874,0.01988168,0.0183874,0.01948868,14597987.69
2020-12-16,MATIC,0.01948812,0.01983816,0.01879892,0.0194337,13012452.29
2020-12-17,MATIC,0.01944725,0.01972749,0.01872859,0.01895797,18914752.57
2020-12-18,MATIC,0.01895847,0.02076503,0.01868158,0.02059935,13821146.47
2020-12-19,MATIC,0.02059258,0.02083345,0.01981128,0.01998174,17975450.76
2020-12-20,MATIC,0.01998198,0.02013018,0.0188256,0.01921978,11063097.25
2020-12-21,MATIC,0.01921877,0.0196982,0.01814602,0.01815522,10458400.13
2020-12-22,MATIC,0.01812956,0.01876548,0.01747989,0.01864587,8713461.92
2020-12-23,MATIC,0.01863582,0.01873316,0.01477529,0.0152044,13949596.26
2020-12-24,MATIC,0.01524605,0.01655549,0.01483678,0.01646324,10462294.05
2020-12-25,MATIC,0.01644892,0.01704254,0.01604724,0.01662084,10626105.94
2020-12-26,MATIC,0.01663003,0.01977377,0.01630852,0.01929401,19774476.02
2020-12-27,MATIC,0.01928045,0.01995795,0.01784141,0.01830067,23010603.44
2020-12-28,MATIC,0.01832173,0.01958646,0.01820406,0.01887333,15253478.85
2020-12-29,MATIC,0.01887293,0.01912141,0.01782719,0.01844923,11436635.33
2020-12-30,MATIC,0.01844155,0.01904187,0.01795645,0.01813547,9394170.81
2020-12-31,MATIC,0.01813555,0.01813555,0.01711179,0.01763311,10278721.65
2021-01-01,MATIC,0.01763309,0.01877364,0.01745418,0.01781169,9798566.14
2021-01-02,MATIC,0.01781203,0.01960007,0.01733072,0.01904306,17374970.16
2021-01-03,MATIC,0.01905264,0.02056994,0.01891,0.01997515,17908525.56
2021-01-04,MATIC,0.02000032,0.02483135,0.01976319,0.02461427,44212481.11
2021-01-05,MATIC,0.02467505,0.02702517,0.02368035,0.02446734,58583191.96
